"쇼핑몰","원본 카테고리 경로","원본 실측 항목명","등장 상품 수","카테고리 상품 수","확보율","표준 실측명 후보","매핑 확실성","단위","측정 기준 설명","동명 이의어·이명 동의어","교차 비교 가능 여부","측정 기준 차이·제한 사유"
"유니클로","/kr/ko/men/outerwear","전체 길이","25","25","25/25 = 100.0%","총장","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/outerwear","어깨너비(솔기에서 솔기까지)","20","25","20/25 = 80.0%","어깨","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/outerwear","가슴너비","25","25","25/25 = 100.0%","가슴","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/outerwear","등 중심부터 소매까지 길이","25","25","25/25 = 100.0%","소매","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/outerwear","목둘레","1","25","1/25 = 4.0%","","미대응","cm|inch","확인할 수 없음","확인할 수 없음","비교 제외","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/outerwear","소매 길이","9","25","9/25 = 36.0%","소매","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","허리 둘레","15","15","15/15 = 100.0%","허리","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","엉덩이 둘레","15","15","15/15 = 100.0%","엉덩이","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","허벅지 너비","15","15","15/15 = 100.0%","허벅지","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","밑위 길이","15","15","15/15 = 100.0%","밑위","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","밑단 너비","15","15","15/15 = 100.0%","밑단","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/men/bottoms","다리 길이","15","15","15/15 = 100.0%","인심","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","허리 둘레","15","15","15/15 = 100.0%","허리","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","엉덩이 둘레","15","15","15/15 = 100.0%","엉덩이","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","허벅지 너비","14","15","14/15 = 93.3%","허벅지","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","밑위 길이","14","15","14/15 = 93.3%","밑위","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","밑단 너비","14","15","14/15 = 93.3%","밑단","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","다리 길이","14","15","14/15 = 93.3%","인심","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/bottoms","스커트 길이","1","15","1/15 = 6.7%","총장","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","전체 길이","10","10","10/10 = 100.0%","총장","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","어깨너비(솔기에서 솔기까지)","4","10","4/10 = 40.0%","어깨","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","가슴너비","9","10","9/10 = 90.0%","가슴","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","몸 너비 (주름 및 박음질 포함)","5","10","5/10 = 50.0%","","미대응","cm|inch","확인할 수 없음","확인할 수 없음","비교 제외","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","엉덩이 둘레","5","10","5/10 = 50.0%","엉덩이","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","치마 길이 [페티코트]","2","10","2/10 = 20.0%","총장","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","허리 둘레 (상품 사이즈) [페티코트]","2","10","2/10 = 20.0%","허리","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
"유니클로","/kr/ko/women/dress-and-skirts","등 중심부터 소매까지 길이","2","10","2/10 = 20.0%","소매","추정 매핑","cm|inch","확인할 수 없음","확인할 수 없음","조건부 가능","카테고리·측정 기준별 의미 검증 필요"
